Sexo;Comunidades Autónomas;Sector del nivel de formación alcanzado;Periodo;Total
Hombres;16 País Vasco;02 Artes, humanidades y lenguas;2019;9,64
Hombres;16 País Vasco;02 Artes, humanidades y lenguas;2018;10,82
Hombres;16 País Vasco;02 Artes, humanidades y lenguas;2017;18,86
Hombres;16 País Vasco;02 Artes, humanidades y lenguas;2016;11,03
Hombres;16 País Vasco;03 Ciencias sociales, periodismo y documentación;2020;0
Hombres;16 País Vasco;03 Ciencias sociales, periodismo y documentación;2019;3,83
Hombres;16 País Vasco;03 Ciencias sociales, periodismo y documentación;2018;0
Hombres;16 País Vasco;03 Ciencias sociales, periodismo y documentación;2017;9,81
Hombres;16 País Vasco;03 Ciencias sociales, periodismo y documentación;2016;14
Hombres;16 País Vasco;04 Negocios, administración y derecho;2020;3,87
Hombres;16 País Vasco;04 Negocios, administración y derecho;2019;5,1
Hombres;16 País Vasco;04 Negocios, administración y derecho;2018;9,53
Hombres;16 País Vasco;04 Negocios, administración y derecho;2017;5,02
Hombres;16 País Vasco;04 Negocios, administración y derecho;2016;8,47
Hombres;16 País Vasco;05 Ciencias naturales, químicas, físicas y matemáticas;2020;7,82
Hombres;16 País Vasco;05 Ciencias naturales, químicas, físicas y matemáticas;2019;0
Hombres;16 País Vasco;05 Ciencias naturales, químicas, físicas y matemáticas;2018;0
Hombres;16 País Vasco;05 Ciencias naturales, químicas, físicas y matemáticas;2017;10,64
Hombres;16 País Vasco;05 Ciencias naturales, químicas, físicas y matemáticas;2016;4,53
Hombres;16 País Vasco;06 Tecnologías de la información y las comunicaciones (TIC);2020;2,67
Hombres;16 País Vasco;06 Tecnologías de la información y las comunicaciones (TIC);2019;4,28
Hombres;16 País Vasco;06 Tecnologías de la información y las comunicaciones (TIC);2018;9,21
Hombres;16 País Vasco;06 Tecnologías de la información y las comunicaciones (TIC);2017;9,48
Hombres;16 País Vasco;06 Tecnologías de la información y las comunicaciones (TIC);2016;14,86
Hombres;16 País Vasco;07 Mecánica, electrónica y otra formación técnica, industria y construcción;2020;5,84
Hombres;16 País Vasco;07 Mecánica, electrónica y otra formación técnica, industria y construcción;2019;6,35
Hombres;16 País Vasco;07 Mecánica, electrónica y otra formación técnica, industria y construcción;2018;5,27
Hombres;16 País Vasco;07 Mecánica, electrónica y otra formación técnica, industria y construcción;2017;8,25
Hombres;16 País Vasco;07 Mecánica, electrónica y otra formación técnica, industria y construcción;2016;9,78
Hombres;16 País Vasco;08 Agricultura, ganadería, pesca, silvicultura y veterinaria;2020;0
Hombres;16 País Vasco;08 Agricultura, ganadería, pesca, silvicultura y veterinaria;2019;0
Hombres;16 País Vasco;08 Agricultura, ganadería, pesca, silvicultura y veterinaria;2018;6,22
Hombres;16 País Vasco;08 Agricultura, ganadería, pesca, silvicultura y veterinaria;2017;0
Hombres;16 País Vasco;08 Agricultura, ganadería, pesca, silvicultura y veterinaria;2016;0
Hombres;16 País Vasco;09 Salud y servicios sociales;2020;6,1
Hombres;16 País Vasco;09 Salud y servicios sociales;2019;10,21
Hombres;16 País Vasco;09 Salud y servicios sociales;2018;13,14
Hombres;16 País Vasco;09 Salud y servicios sociales;2017;9,02
Hombres;16 País Vasco;09 Salud y servicios sociales;2016;5,92
Hombres;16 País Vasco;10 Servicios;2020;8,26
Hombres;16 País Vasco;10 Servicios;2019;8,18
Hombres;16 País Vasco;10 Servicios;2018;3,46
Hombres;16 País Vasco;10 Servicios;2017;17,59
Hombres;16 País Vasco;10 Servicios;2016;0
Hombres;16 País Vasco;99 Sectores desconocidos o no especificados;2020;0
Hombres;16 País Vasco;99 Sectores desconocidos o no especificados;2019;24,24
Hombres;16 País Vasco;99 Sectores desconocidos o no especificados;2018;39,71
Hombres;16 País Vasco;99 Sectores desconocidos o no especificados;2017;39,94
Hombres;16 País Vasco;99 Sectores desconocidos o no especificados;2016;0
Hombres;17 Rioja, La;00 Formación general, formación básica de adultos y habilidades personales;2020;11,65
Hombres;17 Rioja, La;00 Formación general, formación básica de adultos y habilidades personales;2019;11,15
Hombres;17 Rioja, La;00 Formación general, formación básica de adultos y habilidades personales;2018;11,01
Hombres;17 Rioja, La;00 Formación general, formación básica de adultos y habilidades personales;2017;11,07
Hombres;17 Rioja, La;00 Formación general, formación básica de adultos y habilidades personales;2016;13,62
Hombres;17 Rioja, La;01 Educación;2020;0
Hombres;17 Rioja, La;01 Educación;2019;43,49
Hombres;17 Rioja, La;01 Educación;2018;19,86
Hombres;17 Rioja, La;01 Educación;2017;11,89
Hombres;17 Rioja, La;01 Educación;2016;0
Hombres;17 Rioja, La;02 Artes, humanidades y lenguas;2020;0
Hombres;17 Rioja, La;02 Artes, humanidades y lenguas;2019;16,7
Hombres;17 Rioja, La;02 Artes, humanidades y lenguas;2018;0
Hombres;17 Rioja, La;02 Artes, humanidades y lenguas;2017;0
Hombres;17 Rioja, La;02 Artes, humanidades y lenguas;2016;16,88
Hombres;17 Rioja, La;03 Ciencias sociales, periodismo y documentación;2020;0
Hombres;17 Rioja, La;03 Ciencias sociales, periodismo y documentación;2019;0
Hombres;17 Rioja, La;03 Ciencias sociales, periodismo y documentación;2018;0
Hombres;17 Rioja, La;03 Ciencias sociales, periodismo y documentación;2017;0
Hombres;17 Rioja, La;03 Ciencias sociales, periodismo y documentación;2016;10,25
Hombres;17 Rioja, La;04 Negocios, administración y derecho;2020;8,41
Hombres;17 Rioja, La;04 Negocios, administración y derecho;2019;10,41
Hombres;17 Rioja, La;04 Negocios, administración y derecho;2018;7,21
Hombres;17 Rioja, La;04 Negocios, administración y derecho;2017;5,01
Hombres;17 Rioja, La;04 Negocios, administración y derecho;2016;2,15
Hombres;17 Rioja, La;05 Ciencias naturales, químicas, físicas y matemáticas;2020;19,06
Hombres;17 Rioja, La;05 Ciencias naturales, químicas, físicas y matemáticas;2019;0
Hombres;17 Rioja, La;05 Ciencias naturales, químicas, físicas y matemáticas;2018;0
Hombres;17 Rioja, La;05 Ciencias naturales, químicas, físicas y matemáticas;2017;29,08
Hombres;17 Rioja, La;05 Ciencias naturales, químicas, físicas y matemáticas;2016;7,04
Hombres;17 Rioja, La;06 Tecnologías de la información y las comunicaciones (TIC);2020;12,31
Hombres;17 Rioja, La;06 Tecnologías de la información y las comunicaciones (TIC);2019;16,5
Hombres;17 Rioja, La;06 Tecnologías de la información y las comunicaciones (TIC);2018;0
Hombres;17 Rioja, La;06 Tecnologías de la información y las comunicaciones (TIC);2017;13,43
Hombres;17 Rioja, La;06 Tecnologías de la información y las comunicaciones (TIC);2016;25,24
Hombres;17 Rioja, La;07 Mecánica, electrónica y otra formación técnica, industria y construcción;2020;4,76
Hombres;17 Rioja, La;07 Mecánica, electrónica y otra formación técnica, industria y construcción;2019;5,64
Hombres;17 Rioja, La;07 Mecánica, electrónica y otra formación técnica, industria y construcción;2018;3,64
Hombres;17 Rioja, La;07 Mecánica, electrónica y otra formación técnica, industria y construcción;2017;4,57
Hombres;17 Rioja, La;07 Mecánica, electrónica y otra formación técnica, industria y construcción;2016;8,1
Hombres;17 Rioja, La;08 Agricultura, ganadería, pesca, silvicultura y veterinaria;2020;13,86
Hombres;17 Rioja, La;08 Agricultura, ganadería, pesca, silvicultura y veterinaria;2019;0
Hombres;17 Rioja, La;08 Agricultura, ganadería, pesca, silvicultura y veterinaria;2018;13,77
Hombres;17 Rioja, La;08 Agricultura, ganadería, pesca, silvicultura y veterinaria;2017;0
Hombres;17 Rioja, La;08 Agricultura, ganadería, pesca, silvicultura y veterinaria;2016;0
Hombres;17 Rioja, La;09 Salud y servicios sociales;2020;13,71
Hombres;17 Rioja, La;09 Salud y servicios sociales;2019;0
Hombres;17 Rioja, La;09 Salud y servicios sociales;2018;0
Hombres;17 Rioja, La;09 Salud y servicios sociales;2017;0
Hombres;17 Rioja, La;09 Salud y servicios sociales;2016;6,27
Hombres;17 Rioja, La;10 Servicios;2020;0
Hombres;17 Rioja, La;10 Servicios;2019;0
Hombres;17 Rioja, La;10 Servicios;2018;22,74
Hombres;17 Rioja, La;10 Servicios;2017;28,1
Hombres;17 Rioja, La;10 Servicios;2016;26,22
Hombres;17 Rioja, La;99 Sectores desconocidos o no especificados;2020;49,89
Hombres;17 Rioja, La;99 Sectores desconocidos o no especificados;2019;0
Hombres;17 Rioja, La;99 Sectores desconocidos o no especificados;2018;59,69
Hombres;17 Rioja, La;99 Sectores desconocidos o no especificados;2017;68,13
Hombres;17 Rioja, La;99 Sectores desconocidos o no especificados;2016;30,75
Hombres;18 Ceuta;00 Formación general, formación básica de adultos y habilidades personales;2020;25,87
Hombres;18 Ceuta;00 Formación general, formación básica de adultos y habilidades personales;2019;23,65
Hombres;18 Ceuta;00 Formación general, formación básica de adultos y habilidades personales;2018;37,62
Hombres;18 Ceuta;00 Formación general, formación básica de adultos y habilidades personales;2017;21,23
Hombres;18 Ceuta;00 Formación general, formación básica de adultos y habilidades personales;2016;22,29
Hombres;18 Ceuta;01 Educación;2020;0
Hombres;18 Ceuta;01 Educación;2019;20,52
Hombres;18 Ceuta;01 Educación;2018;0
Hombres;18 Ceuta;01 Educación;2017;0
Hombres;18 Ceuta;01 Educación;2016;12,91
Hombres;18 Ceuta;02 Artes, humanidades y lenguas;2020;0
Hombres;18 Ceuta;02 Artes, humanidades y lenguas;2019;47,65
Hombres;18 Ceuta;02 Artes, humanidades y lenguas;2018;0
Hombres;18 Ceuta;02 Artes, humanidades y lenguas;2017;49,7
Hombres;18 Ceuta;02 Artes, humanidades y lenguas;2016;55,42
Hombres;18 Ceuta;03 Ciencias sociales, periodismo y documentación;2020;..
Hombres;18 Ceuta;03 Ciencias sociales, periodismo y documentación;2019;0
Hombres;18 Ceuta;03 Ciencias sociales, periodismo y documentación;2018;..
Hombres;18 Ceuta;03 Ciencias sociales, periodismo y documentación;2017;0
Hombres;18 Ceuta;03 Ciencias sociales, periodismo y documentación;2016;0
Hombres;18 Ceuta;04 Negocios, administración y derecho;2020;0
Hombres;18 Ceuta;04 Negocios, administración y derecho;2019;9,83
Hombres;18 Ceuta;04 Negocios, administración y derecho;2018;23,19
Hombres;18 Ceuta;04 Negocios, administración y derecho;2017;0
Hombres;18 Ceuta;04 Negocios, administración y derecho;2016;17,86
Hombres;18 Ceuta;05 Ciencias naturales, químicas, físicas y matemáticas;2020;0
Hombres;18 Ceuta;05 Ciencias naturales, químicas, físicas y matemáticas;2019;100
Hombres;18 Ceuta;05 Ciencias naturales, químicas, físicas y matemáticas;2018;0
Hombres;18 Ceuta;05 Ciencias naturales, químicas, físicas y matemáticas;2017;100
Hombres;18 Ceuta;05 Ciencias naturales, químicas, físicas y matemáticas;2016;0
Hombres;18 Ceuta;06 Tecnologías de la información y las comunicaciones (TIC);2020;..
Hombres;18 Ceuta;06 Tecnologías de la información y las comunicaciones (TIC);2019;42,56
Hombres;18 Ceuta;06 Tecnologías de la información y las comunicaciones (TIC);2018;0
Hombres;18 Ceuta;06 Tecnologías de la información y las comunicaciones (TIC);2017;0
Hombres;18 Ceuta;06 Tecnologías de la información y las comunicaciones (TIC);2016;0
Hombres;18 Ceuta;07 Mecánica, electrónica y otra formación técnica, industria y construcción;2020;30,2
Hombres;18 Ceuta;07 Mecánica, electrónica y otra formación técnica, industria y construcción;2019;41,08
Hombres;18 Ceuta;07 Mecánica, electrónica y otra formación técnica, industria y construcción;2018;0
Hombres;18 Ceuta;07 Mecánica, electrónica y otra formación técnica, industria y construcción;2017;0
Hombres;18 Ceuta;07 Mecánica, electrónica y otra formación técnica, industria y construcción;2016;19,05
Hombres;18 Ceuta;08 Agricultura, ganadería, pesca, silvicultura y veterinaria;2020;..
Hombres;18 Ceuta;08 Agricultura, ganadería, pesca, silvicultura y veterinaria;2019;..
Hombres;18 Ceuta;08 Agricultura, ganadería, pesca, silvicultura y veterinaria;2018;0
Hombres;18 Ceuta;08 Agricultura, ganadería, pesca, silvicultura y veterinaria;2017;..
Hombres;18 Ceuta;08 Agricultura, ganadería, pesca, silvicultura y veterinaria;2016;0
Hombres;18 Ceuta;09 Salud y servicios sociales;2020;100
Hombres;18 Ceuta;09 Salud y servicios sociales;2019;0
Hombres;18 Ceuta;09 Salud y servicios sociales;2018;13,52
Hombres;18 Ceuta;09 Salud y servicios sociales;2017;100
Hombres;18 Ceuta;09 Salud y servicios sociales;2016;16,58
Hombres;18 Ceuta;10 Servicios;2020;41,12
Hombres;18 Ceuta;10 Servicios;2019;17,19
Hombres;18 Ceuta;10 Servicios;2018;33,3
Hombres;18 Ceuta;10 Servicios;2017;0
Hombres;18 Ceuta;10 Servicios;2016;40,84
Hombres;18 Ceuta;99 Sectores desconocidos o no especificados;2020;..
Hombres;18 Ceuta;99 Sectores desconocidos o no especificados;2019;100
Hombres;18 Ceuta;99 Sectores desconocidos o no especificados;2018;100
Hombres;18 Ceuta;99 Sectores desconocidos o no especificados;2017;0
Hombres;18 Ceuta;99 Sectores desconocidos o no especificados;2016;100
Hombres;19 Melilla;00 Formación general, formación básica de adultos y habilidades personales;2020;31,67
Hombres;19 Melilla;00 Formación general, formación básica de adultos y habilidades personales;2019;26,7
Hombres;19 Melilla;00 Formación general, formación básica de adultos y habilidades personales;2018;22
Hombres;19 Melilla;00 Formación general, formación básica de adultos y habilidades personales;2017;22,77
Hombres;19 Melilla;00 Formación general, formación básica de adultos y habilidades personales;2016;30,84
Hombres;19 Melilla;01 Educación;2020;0
Hombres;19 Melilla;01 Educación;2019;17,52
Hombres;19 Melilla;01 Educación;2018;17,54
Hombres;19 Melilla;01 Educación;2017;0
Hombres;19 Melilla;01 Educación;2016;0
Hombres;19 Melilla;02 Artes, humanidades y lenguas;2020;..
Hombres;19 Melilla;02 Artes, humanidades y lenguas;2019;0
Hombres;19 Melilla;02 Artes, humanidades y lenguas;2018;0
Hombres;19 Melilla;02 Artes, humanidades y lenguas;2017;0
Hombres;19 Melilla;02 Artes, humanidades y lenguas;2016;45,2
Hombres;19 Melilla;03 Ciencias sociales, periodismo y documentación;2020;0
Hombres;19 Melilla;03 Ciencias sociales, periodismo y documentación;2019;..
Hombres;19 Melilla;03 Ciencias sociales, periodismo y documentación;2018;0
Hombres;19 Melilla;03 Ciencias sociales, periodismo y documentación;2017;19,3
Hombres;19 Melilla;03 Ciencias sociales, periodismo y documentación;2016;0
Hombres;19 Melilla;04 Negocios, administración y derecho;2020;12,95
Hombres;19 Melilla;04 Negocios, administración y derecho;2019;0
Hombres;19 Melilla;04 Negocios, administración y derecho;2018;0
Hombres;19 Melilla;04 Negocios, administración y derecho;2017;0
Hombres;19 Melilla;04 Negocios, administración y derecho;2016;0
Hombres;19 Melilla;05 Ciencias naturales, químicas, físicas y matemáticas;2020;..
Hombres;19 Melilla;05 Ciencias naturales, químicas, físicas y matemáticas;2019;0
Hombres;19 Melilla;05 Ciencias naturales, químicas, físicas y matemáticas;2018;..
Hombres;19 Melilla;05 Ciencias naturales, químicas, físicas y matemáticas;2017;0
Hombres;19 Melilla;05 Ciencias naturales, químicas, físicas y matemáticas;2016;50
Hombres;19 Melilla;06 Tecnologías de la información y las comunicaciones (TIC);2020;100
Hombres;19 Melilla;06 Tecnologías de la información y las comunicaciones (TIC);2019;0
Hombres;19 Melilla;06 Tecnologías de la información y las comunicaciones (TIC);2018;..
Hombres;19 Melilla;06 Tecnologías de la información y las comunicaciones (TIC);2017;0
Hombres;19 Melilla;06 Tecnologías de la información y las comunicaciones (TIC);2016;0
Hombres;19 Melilla;07 Mecánica, electrónica y otra formación técnica, industria y construcción;2020;6,94
Hombres;19 Melilla;07 Mecánica, electrónica y otra formación técnica, industria y construcción;2019;27,33
